Date,Team_home,FGA_home,FGM_home,FG%_home,3PA_home,3PM_home,3P%_home,FTA_home,FTM_home,FT%_home,OREB_home,DREB_home,REB_home,AST_home,TO_home,STL_home,BLK_home,PF_home,Points_home,Team_away,FGA_away,FGM_away,FG%_away,3PA_away,3PM_away,3P%_away,FTA_away,FTM_away,FT%_away,OREB_away,DREB_away,REB_away,AST_away,TO_away,STL_away,BLK_away,PF_away,Points_away,Point_diff
2022-11-27,LAC,94,42,0.44680851063829785,32,6,0.1875,32,24,0.75,18,44,62,33,7,4,18,18,114,IND,94,36,0.3829787234042553,42,9,0.21428571428571427,23,19,0.8260869565217391,9,30,39,23,14,4,11,28,100,14
2022-11-27,DET,79,36,0.45569620253164556,28,8,0.2857142857142857,26,14,0.5384615384615384,7,29,36,14,9,6,13,26,94,CLE,77,33,0.42857142857142855,28,8,0.2857142857142857,33,28,0.8484848484848485,10,31,41,14,3,4,14,20,102,-8
2022-11-27,BOS,80,44,0.55,34,16,0.47058823529411764,26,26,1.0,10,28,38,25,2,5,14,23,130,WAS,82,44,0.5365853658536586,28,7,0.25,33,26,0.7878787878787878,6,23,29,23,8,1,4,21,121,9
2022-11-27,BKN,78,41,0.5256410256410257,35,15,0.42857142857142855,18,14,0.7777777777777778,4,34,38,27,6,2,7,24,111,POR,79,35,0.4430379746835443,33,12,0.36363636363636365,22,15,0.6818181818181818,11,31,42,27,4,2,13,16,97,14
2022-11-27,ATL,88,35,0.3977272727272727,36,10,0.2777777777777778,19,18,0.9473684210526315,8,34,42,24,6,3,9,12,98,MIA,82,40,0.4878048780487805,33,9,0.2727272727272727,19,17,0.8947368421052632,6,40,46,28,8,5,12,16,106,-8
2022-11-26,TOR,88,38,0.4318181818181818,26,8,0.3076923076923077,26,21,0.8076923076923077,17,31,48,20,10,2,13,21,105,DAL,73,35,0.4794520547945205,39,11,0.28205128205128205,24,19,0.7916666666666666,4,30,34,28,7,5,16,26,100,5
2022-11-26,SAS,105,53,0.5047619047619047,37,18,0.4864864864864865,20,14,0.7,17,30,47,33,8,5,10,32,138,LAL,81,47,0.5802469135802469,33,17,0.5151515151515151,37,32,0.8648648648648649,3,36,39,25,4,7,17,20,143,-5
2022-11-26,PHX,92,42,0.45652173913043476,22,6,0.2727272727272727,30,23,0.7666666666666667,18,30,48,23,8,6,6,20,113,UTA,79,40,0.5063291139240507,32,13,0.40625,25,19,0.76,8,32,40,20,5,2,12,19,112,1
2022-11-26,HOU,86,45,0.5232558139534884,36,18,0.5,14,10,0.7142857142857143,11,42,53,25,9,3,24,19,118,OKC,97,38,0.3917525773195876,44,10,0.22727272727272727,23,19,0.8260869565217391,16,25,41,19,12,3,15,15,105,13
2022-11-25,SAS,100,38,0.38,33,6,0.18181818181818182,16,12,0.75,20,30,50,21,11,3,16,18,94,LAL,83,40,0.4819277108433735,27,8,0.2962962962962963,20,17,0.85,10,39,49,28,12,5,21,16,105,-11
2022-11-25,PHX,87,42,0.4827586206896552,29,7,0.2413793103448276,26,17,0.6538461538461539,11,32,43,25,7,7,13,18,108,DET,92,39,0.42391304347826086,26,9,0.34615384615384615,16,15,0.9375,19,30,49,21,6,3,18,22,102,6
2022-11-25,ORL,80,34,0.425,35,9,0.2571428571428571,27,22,0.8148148148148148,9,26,35,20,7,6,14,15,99,PHI,82,39,0.47560975609756095,36,14,0.3888888888888889,18,15,0.8333333333333334,13,34,47,25,7,1,15,19,107,-8
2022-11-25,OKC,95,44,0.4631578947368421,29,7,0.2413793103448276,32,28,0.875,10,40,50,24,7,5,13,21,123,CHI,101,44,0.43564356435643564,33,12,0.36363636363636365,23,19,0.8260869565217391,14,33,47,25,5,4,15,24,119,4
2022-11-25,NYK,105,46,0.4380952380952381,41,13,0.3170731707317073,28,24,0.8571428571428571,12,32,44,27,7,5,10,35,129,POR,85,42,0.49411764705882355,32,10,0.3125,51,38,0.7450980392156863,13,35,48,24,3,3,12,24,132,-3
2022-11-25,MIL,83,42,0.5060240963855421,32,15,0.46875,25,18,0.72,8,35,43,27,4,9,13,22,117,CLE,87,34,0.39080459770114945,33,12,0.36363636363636365,26,22,0.8461538461538461,10,31,41,12,9,2,9,17,102,15
2022-11-25,MIA,89,42,0.47191011235955055,26,7,0.2692307692307692,23,19,0.8260869565217391,10,37,47,24,5,5,10,19,110,WAS,93,40,0.43010752688172044,39,11,0.28205128205128205,20,16,0.8,13,32,45,27,7,9,12,18,107,3
2022-11-25,MEM,91,47,0.5164835164835165,38,18,0.47368421052631576,27,20,0.7407407407407407,13,33,46,26,4,4,14,20,132,NOP,86,37,0.43023255813953487,31,10,0.3225806451612903,31,27,0.8709677419354839,11,30,41,26,9,4,13,22,111,21
2022-11-25,LAC,68,37,0.5441176470588235,22,11,0.5,34,19,0.5588235294117647,4,29,33,22,1,5,14,20,104,DEN,89,44,0.4943820224719101,30,10,0.3333333333333333,23,16,0.6956521739130435,10,27,37,27,9,5,6,24,114,-10
2022-11-25,IND,86,43,0.5,34,12,0.35294117647058826,38,30,0.7894736842105263,5,36,41,28,13,4,9,11,128,BKN,88,47,0.5340909090909091,41,15,0.36585365853658536,10,8,0.8,5,33,38,27,2,8,18,28,117,11
2022-11-25,HOU,87,41,0.47126436781609193,35,12,0.34285714285714286,41,34,0.8292682926829268,22,37,59,25,9,4,21,29,128,ATL,82,39,0.47560975609756095,39,15,0.38461538461538464,36,29,0.8055555555555556,6,22,28,14,9,6,13,26,122,6
2022-11-25,GSW,101,52,0.5148514851485149,45,20,0.4444444444444444,6,5,0.8333333333333334,16,33,49,33,8,3,19,15,129,UTA,97,46,0.4742268041237113,45,11,0.24444444444444444,17,15,0.8823529411764706,15,27,42,28,12,6,13,15,118,11
2022-11-25,CHA,89,40,0.449438202247191,25,8,0.32,32,22,0.6875,15,40,55,24,6,4,17,18,110,MIN,96,41,0.4270833333333333,41,9,0.21951219512195122,18,17,0.9444444444444444,11,34,45,24,7,9,16,27,108,2
2022-11-25,BOS,83,41,0.4939759036144578,37,16,0.43243243243243246,27,24,0.8888888888888888,4,34,38,27,9,6,10,24,122,SAC,87,36,0.41379310344827586,36,9,0.25,26,23,0.8846153846153846,11,34,45,20,3,4,18,22,104,18
2022-11-23,UTA,83,41,0.4939759036144578,41,18,0.43902439024390244,19,16,0.8421052631578947,7,31,38,31,4,7,15,21,116,DET,89,44,0.4943820224719101,24,12,0.5,27,25,0.9259259259259259,8,30,38,24,9,2,7,20,125,-9
2022-11-23,TOR,101,36,0.3564356435643564,29,7,0.2413793103448276,25,19,0.76,23,29,52,16,12,2,13,13,98,BKN,82,45,0.5487804878048781,38,17,0.4473684210526316,7,5,0.7142857142857143,7,32,39,32,10,11,19,24,112,-14
2022-11-23,SAS,85,41,0.4823529411764706,34,10,0.29411764705882354,28,18,0.6428571428571429,8,29,37,31,11,1,18,23,110,NOP,82,47,0.573170731707317,33,14,0.42424242424242425,30,21,0.7,8,34,42,33,8,5,21,22,129,-19
2022-11-23,OKC,97,42,0.4329896907216495,40,18,0.45,28,24,0.8571428571428571,12,27,39,26,6,7,9,27,126,DEN,88,42,0.4772727272727273,38,14,0.3684210526315789,41,33,0.8048780487804879,17,38,55,31,4,8,17,24,131,-5
2022-11-23,MIL,90,41,0.45555555555555555,38,12,0.3157894736842105,25,19,0.76,11,37,48,24,5,3,19,17,113,CHI,87,43,0.4942528735632184,42,18,0.42857142857142855,18,14,0.7777777777777778,5,30,35,30,9,12,13,20,118,-5
2022-11-23,MIA,93,39,0.41935483870967744,41,16,0.3902439024390244,22,19,0.8636363636363636,14,39,53,20,7,5,12,18,113,WAS,89,42,0.47191011235955055,38,10,0.2631578947368421,19,11,0.5789473684210527,7,36,43,27,7,5,14,20,105,8
2022-11-23,IND,96,37,0.3854166666666667,44,16,0.36363636363636365,16,11,0.6875,13,17,30,25,16,5,13,16,101,MIN,77,47,0.6103896103896104,22,8,0.36363636363636365,17,13,0.7647058823529411,8,42,50,31,9,10,23,18,115,-14
2022-11-23,GSW,97,48,0.4948453608247423,51,19,0.37254901960784315,13,9,0.6923076923076923,12,33,45,36,11,5,13,26,124,LAC,86,39,0.45348837209302323,29,11,0.3793103448275862,27,18,0.6666666666666666,10,33,43,22,5,2,16,13,107,17
2022-11-23,CLE,74,41,0.5540540540540541,27,12,0.4444444444444444,23,20,0.8695652173913043,11,28,39,22,4,4,16,14,114,POR,78,35,0.44871794871794873,31,13,0.41935483870967744,13,13,1.0,11,21,32,28,9,4,16,24,96,18
2022-11-23,CHA,92,44,0.4782608695652174,23,6,0.2608695652173913,21,13,0.6190476190476191,11,33,44,25,8,1,15,15,107,PHI,86,38,0.4418604651162791,38,9,0.23684210526315788,18,16,0.8888888888888888,8,37,45,20,9,3,19,23,101,6
2022-11-23,BOS,84,45,0.5357142857142857,34,17,0.5,21,18,0.8571428571428571,6,32,38,29,4,4,11,22,125,DAL,82,44,0.5365853658536586,31,11,0.3548387096774194,21,13,0.6190476190476191,5,30,35,20,4,3,14,23,112,13
2022-11-23,ATL,92,41,0.44565217391304346,30,11,0.36666666666666664,23,22,0.9565217391304348,10,37,47,23,9,6,13,20,115,SAC,89,41,0.4606741573033708,31,9,0.2903225806451613,21,15,0.7142857142857143,10,38,48,27,6,2,18,23,106,9
2022-11-22,PHX,102,48,0.47058823529411764,34,16,0.47058823529411764,5,3,0.6,8,41,49,23,8,7,15,22,115,LAL,85,36,0.4235294117647059,22,4,0.18181818181818182,35,29,0.8285714285714286,7,38,45,19,8,7,17,12,105,10
2022-11-22,PHI,99,43,0.43434343434343436,32,16,0.5,16,13,0.8125,20,29,49,19,9,4,9,12,115,BKN,80,44,0.55,28,9,0.32142857142857145,13,9,0.6923076923076923,4,31,35,31,5,13,15,15,106,9
2022-11-22,MEM,91,41,0.45054945054945056,30,8,0.26666666666666666,30,19,0.6333333333333333,13,36,49,26,12,10,18,23,109,SAC,90,39,0.43333333333333335,45,15,0.3333333333333333,27,20,0.7407407407407407,9,36,45,27,11,2,18,25,113,-4
2022-11-22,DEN,86,43,0.5,19,5,0.2631578947368421,26,17,0.6538461538461539,15,27,42,28,7,8,17,21,108,DET,88,45,0.5113636363636364,28,8,0.2857142857142857,14,12,0.8571428571428571,12,28,40,27,7,5,16,24,110,-2
2022-11-21,OKC,88,43,0.48863636363636365,24,8,0.3333333333333333,32,25,0.78125,11,27,38,25,5,5,14,18,119,NYK,97,51,0.5257731958762887,34,11,0.3235294117647059,20,16,0.8,14,34,48,21,10,2,13,28,129,-10
2022-11-21,NOP,91,49,0.5384615384615384,42,15,0.35714285714285715,21,15,0.7142857142857143,11,39,50,30,15,5,14,16,128,GSW,74,28,0.3783783783783784,43,10,0.23255813953488372,19,17,0.8947368421052632,4,30,34,17,9,5,26,20,83,45
2022-11-21,MIN,85,37,0.43529411764705883,47,14,0.2978723404255319,20,17,0.85,6,34,40,30,9,6,18,25,105,MIA,90,35,0.3888888888888889,38,11,0.2894736842105263,30,20,0.6666666666666666,12,34,46,26,9,5,15,20,101,4
2022-11-21,MIL,86,47,0.5465116279069767,28,9,0.32142857142857145,25,16,0.64,10,32,42,31,12,8,14,17,119,POR,93,44,0.4731182795698925,29,8,0.27586206896551724,19,15,0.7894736842105263,12,28,40,19,5,3,15,17,111,8
2022-11-21,LAC,91,47,0.5164835164835165,24,9,0.375,19,18,0.9473684210526315,12,29,41,26,6,6,16,20,121,UTA,89,40,0.449438202247191,38,12,0.3157894736842105,24,22,0.9166666666666666,16,29,45,22,8,5,17,18,114,7
2022-11-21,IND,86,43,0.5,46,13,0.2826086956521739,27,24,0.8888888888888888,12,36,48,32,9,5,21,23,123,ORL,85,36,0.4235294117647059,35,11,0.3142857142857143,25,19,0.76,12,26,38,20,10,2,17,25,102,21
2022-11-21,CLE,70,42,0.6,19,10,0.5263157894736842,23,20,0.8695652173913043,3,34,37,24,8,3,19,17,114,ATL,87,38,0.4367816091954023,34,11,0.3235294117647059,17,15,0.8823529411764706,10,25,35,24,11,3,16,21,102,12
2022-11-21,CHI,89,46,0.5168539325842697,29,14,0.4827586206896552,20,15,0.75,8,43,51,26,10,1,11,19,121,BOS,87,38,0.4367816091954023,50,19,0.38,17,12,0.7058823529411765,5,33,38,28,3,4,15,18,107,14
2022-11-20,WAS,93,40,0.43010752688172044,34,13,0.38235294117647056,18,13,0.7222222222222222,14,35,49,19,6,13,17,19,106,CHA,100,39,0.39,32,8,0.25,23,16,0.6956521739130435,15,36,51,19,5,5,13,18,102,4
2022-11-20,SAC,85,47,0.5529411764705883,35,12,0.34285714285714286,35,31,0.8857142857142857,8,33,41,29,4,0,11,18,137,DET,89,47,0.5280898876404494,29,15,0.5172413793103449,23,20,0.8695652173913043,10,25,35,20,4,3,12,24,129,8
2022-11-20,PHX,101,43,0.42574257425742573,39,17,0.4358974358974359,18,13,0.7222222222222222,22,38,60,35,3,8,13,22,116,NYK,85,34,0.4,25,7,0.28,25,20,0.8,10,29,39,20,4,7,10,15,95,21
2022-11-20,LAL,85,45,0.5294117647058824,34,12,0.35294117647058826,24,21,0.875,5,49,54,29,5,2,15,10,123,SAS,105,41,0.3904761904761905,34,7,0.20588235294117646,10,3,0.3,13,31,44,26,7,2,10,17,92,31
2022-11-20,HOU,90,41,0.45555555555555555,45,15,0.3333333333333333,27,23,0.8518518518518519,12,33,45,24,13,1,12,12,120,GSW,86,46,0.5348837209302325,47,24,0.5106382978723404,15,11,0.7333333333333333,8,32,40,38,8,5,17,22,127,-7
2022-11-20,DAL,78,35,0.44871794871794873,42,15,0.35714285714285715,21,12,0.5714285714285714,6,30,36,24,5,3,12,18,97,DEN,78,37,0.47435897435897434,27,9,0.3333333333333333,19,15,0.7894736842105263,4,40,44,22,10,5,15,20,98,-1
2022-11-20,CLE,83,44,0.5301204819277109,37,13,0.35135135135135137,16,12,0.75,13,36,49,31,7,1,19,23,113,MIA,80,31,0.3875,31,6,0.1935483870967742,22,19,0.8636363636363636,11,19,30,17,6,3,16,16,87,26
2022-11-20,BKN,83,50,0.6024096385542169,34,16,0.47058823529411764,15,11,0.7333333333333333,5,40,45,33,5,5,18,25,127,MEM,99,43,0.43434343434343436,37,12,0.32432432432432434,31,17,0.5483870967741935,13,31,44,28,13,0,10,12,115,12
2022-11-19,POR,83,39,0.46987951807228917,42,13,0.30952380952380953,27,22,0.8148148148148148,10,33,43,27,11,8,17,22,113,UTA,91,42,0.46153846153846156,39,14,0.358974358974359,23,20,0.8695652173913043,11,31,42,23,6,4,13,20,118,-5
2022-11-19,PHI,71,34,0.4788732394366197,32,14,0.4375,32,27,0.84375,4,35,39,21,10,1,22,24,109,MIN,85,40,0.47058823529411764,36,12,0.3333333333333333,24,20,0.8333333333333334,8,35,43,28,9,2,17,25,112,-3
2022-11-19,LAC,81,44,0.5432098765432098,40,21,0.525,19,10,0.5263157894736842,7,28,35,32,9,1,12,20,119,SAS,87,36,0.41379310344827586,26,7,0.2692307692307692,21,18,0.8571428571428571,15,28,43,22,4,2,15,13,97,22
2022-11-19,IND,90,41,0.45555555555555555,46,18,0.391304347826087,19,14,0.7368421052631579,12,30,42,27,5,6,15,18,114,ORL,91,39,0.42857142857142855,42,16,0.38095238095238093,26,19,0.7307692307692307,11,30,41,16,8,6,9,17,113,1
2022-11-19,ATL,92,46,0.5,25,7,0.28,32,25,0.78125,11,39,50,23,5,5,14,20,124,TOR,108,48,0.4444444444444444,37,8,0.21621621621621623,22,18,0.8181818181818182,17,34,51,27,11,6,13,25,122,2
2022-11-18,WAS,96,41,0.4270833333333333,46,15,0.32608695652173914,14,10,0.7142857142857143,8,46,54,33,6,4,15,25,107,MIA,98,35,0.35714285714285715,43,11,0.2558139534883721,32,25,0.78125,10,43,53,23,6,4,9,15,106,1
2022-11-18,UTA,91,51,0.5604395604395604,31,16,0.5161290322580645,24,16,0.6666666666666666,11,25,36,32,6,3,16,28,134,PHX,94,49,0.5212765957446809,30,9,0.3,28,26,0.9285714285714286,12,30,42,29,7,6,14,25,133,1
2022-11-18,PHI,78,40,0.5128205128205128,28,13,0.4642857142857143,26,17,0.6538461538461539,6,35,41,28,5,5,18,18,110,MIL,90,41,0.45555555555555555,36,12,0.3333333333333333,21,8,0.38095238095238093,8,34,42,22,8,7,12,18,102,8
2022-11-18,NOP,87,43,0.4942528735632184,35,13,0.37142857142857144,13,10,0.7692307692307693,7,30,37,24,13,3,11,18,109,BOS,85,41,0.4823529411764706,46,20,0.43478260869565216,17,15,0.8823529411764706,11,35,46,28,6,3,17,13,117,-8
2022-11-18,MEM,93,39,0.41935483870967744,39,14,0.358974358974359,40,29,0.725,17,40,57,26,4,7,11,13,121,OKC,96,45,0.46875,34,11,0.3235294117647059,11,9,0.8181818181818182,8,35,43,34,5,9,10,28,110,11
2022-11-18,LAL,78,43,0.5512820512820513,20,7,0.35,40,35,0.875,7,37,44,29,2,7,16,24,128,DET,92,43,0.4673913043478261,34,11,0.3235294117647059,32,24,0.75,10,27,37,27,9,4,11,30,121,7
2022-11-18,HOU,86,29,0.3372093023255814,28,6,0.21428571428571427,32,27,0.84375,14,35,49,15,8,4,17,24,91,IND,82,33,0.4024390243902439,41,12,0.2926829268292683,27,21,0.7777777777777778,12,33,45,25,8,10,15,26,99,-8
2022-11-18,GSW,91,41,0.45054945054945056,50,18,0.36,20,11,0.55,12,39,51,32,8,3,16,26,111,NYK,87,30,0.3448275862068966,34,9,0.2647058823529412,34,32,0.9411764705882353,13,32,45,16,8,7,16,16,101,10
2022-11-18,DAL,77,46,0.5974025974025974,32,13,0.40625,28,22,0.7857142857142857,6,38,44,29,5,3,10,19,127,DEN,90,38,0.4222222222222222,30,10,0.3333333333333333,18,13,0.7222222222222222,13,23,36,24,4,1,11,20,99,28
2022-11-18,CLE,92,49,0.532608695652174,28,8,0.2857142857142857,32,26,0.8125,7,43,50,25,8,8,19,25,132,CHA,110,44,0.4,44,14,0.3181818181818182,24,20,0.8333333333333334,17,36,53,24,11,6,14,33,122,10
2022-11-18,CHI,89,41,0.4606741573033708,21,5,0.23809523809523808,25,20,0.8,13,33,46,27,6,6,11,19,107,ORL,77,38,0.4935064935064935,28,12,0.42857142857142855,22,20,0.9090909090909091,6,35,41,25,4,7,16,25,108,-1
2022-11-17,SAC,83,48,0.5783132530120482,30,12,0.4,24,22,0.9166666666666666,6,31,37,28,7,1,12,15,130,SAS,84,46,0.5476190476190477,26,11,0.4230769230769231,12,9,0.75,7,25,32,29,8,6,18,22,112,18
2022-11-17,POR,93,36,0.3870967741935484,36,13,0.3611111111111111,27,22,0.8148148148148148,8,31,39,22,9,5,9,22,107,BKN,79,40,0.5063291139240507,29,11,0.3793103448275862,23,18,0.782608695652174,5,42,47,32,4,5,17,24,109,-2
2022-11-17,LAC,81,33,0.4074074074074074,30,11,0.36666666666666664,24,19,0.7916666666666666,10,41,51,17,1,1,18,21,96,DET,88,33,0.375,31,6,0.1935483870967742,24,19,0.7916666666666666,10,33,43,15,9,7,12,26,91,5
2022-11-16,WAS,86,44,0.5116279069767442,34,17,0.5,17,15,0.8823529411764706,11,30,41,32,8,5,19,20,120,OKC,81,44,0.5432098765432098,31,16,0.5161290322580645,26,17,0.6538461538461539,9,28,37,24,4,7,15,22,121,-1
2022-11-16,TOR,86,44,0.5116279069767442,26,7,0.2692307692307692,22,17,0.7727272727272727,16,26,42,23,5,3,14,23,112,MIA,66,36,0.5454545454545454,35,13,0.37142857142857144,22,19,0.8636363636363636,4,19,23,19,5,4,23,20,104,8
2022-11-16,PHX,86,44,0.5116279069767442,40,21,0.525,25,21,0.84,8,39,47,33,5,8,15,22,130,GSW,92,42,0.45652173913043476,42,18,0.42857142857142855,17,17,1.0,6,34,40,30,5,3,17,23,119,11
2022-11-16,ORL,93,42,0.45161290322580644,35,9,0.2571428571428571,17,15,0.8823529411764706,12,35,47,21,6,5,16,26,108,MIN,88,46,0.5227272727272727,36,12,0.3333333333333333,28,22,0.7857142857142857,8,32,40,28,15,6,10,15,126,-18
2022-11-16,NOP,85,43,0.5058823529411764,33,17,0.5151515151515151,24,21,0.875,12,34,46,30,4,6,13,18,124,CHI,89,44,0.4943820224719101,32,11,0.34375,17,11,0.6470588235294118,7,30,37,25,2,1,12,18,110,14
2022-11-16,MIL,86,41,0.47674418604651164,39,16,0.41025641025641024,27,15,0.5555555555555556,13,39,52,26,5,6,14,16,113,CLE,84,36,0.42857142857142855,28,12,0.42857142857142855,17,14,0.8235294117647058,6,28,34,22,7,7,8,18,98,15
2022-11-16,DEN,82,36,0.43902439024390244,38,14,0.3684210526315789,20,17,0.85,8,34,42,18,3,5,15,25,103,NYK,84,37,0.44047619047619047,34,8,0.23529411764705882,31,24,0.7741935483870968,6,34,40,24,12,5,7,18,106,-3
2022-11-16,DAL,102,31,0.30392156862745096,55,12,0.21818181818181817,19,18,0.9473684210526315,13,25,38,21,9,2,6,19,92,HOU,75,35,0.4666666666666667,22,10,0.45454545454545453,24,21,0.875,9,47,56,21,1,19,20,19,101,-9
2022-11-16,CHA,94,43,0.4574468085106383,33,12,0.36363636363636365,18,15,0.8333333333333334,14,30,44,29,8,4,17,23,113,IND,82,44,0.5365853658536586,28,11,0.39285714285714285,31,26,0.8387096774193549,7,27,34,27,11,9,12,18,125,-12
2022-11-16,ATL,101,42,0.4158415841584158,32,7,0.21875,13,10,0.7692307692307693,14,31,45,21,5,5,9,11,101,BOS,88,48,0.5454545454545454,46,21,0.45652173913043476,10,9,0.9,6,43,49,29,4,8,14,20,126,-25
2022-11-15,UTA,83,36,0.43373493975903615,43,14,0.32558139534883723,30,25,0.8333333333333334,15,34,49,29,7,5,20,22,111,NYK,93,44,0.4731182795698925,32,11,0.34375,25,19,0.76,13,30,43,26,10,3,12,25,118,-7
2022-11-15,SAC,94,56,0.5957446808510638,41,20,0.4878048780487805,25,21,0.84,9,34,43,39,9,4,16,24,153,BKN,81,40,0.49382716049382713,28,11,0.39285714285714285,33,30,0.9090909090909091,3,26,29,25,5,3,17,18,121,32
2022-11-15,POR,79,41,0.5189873417721519,32,15,0.46875,26,20,0.7692307692307693,9,30,39,22,6,3,15,17,117,SAS,85,44,0.5176470588235295,29,9,0.3103448275862069,17,13,0.7647058823529411,11,27,38,34,7,5,19,25,110,7
2022-11-15,NOP,91,43,0.4725274725274725,38,18,0.47368421052631576,12,9,0.75,7,36,43,31,2,8,10,20,113,MEM,92,38,0.41304347826086957,35,9,0.2571428571428571,25,17,0.68,14,37,51,16,6,8,11,17,102,11
2022-11-15,DAL,80,35,0.4375,43,17,0.3953488372093023,24,16,0.6666666666666666,8,26,34,20,12,1,12,20,103,LAC,64,34,0.53125,28,12,0.42857142857142855,26,21,0.8076923076923077,3,37,40,23,8,2,21,27,101,2
2022-11-14,ORL,88,36,0.4090909090909091,36,14,0.3888888888888889,23,19,0.8260869565217391,22,26,48,23,3,7,22,18,105,CHA,88,42,0.4772727272727273,35,7,0.2,24,21,0.875,14,23,37,22,15,7,12,23,112,-7
2022-11-14,MIL,82,34,0.4146341463414634,29,6,0.20689655172413793,41,32,0.7804878048780488,11,35,46,21,4,3,15,26,106,ATL,92,44,0.4782608695652174,20,7,0.35,30,26,0.8666666666666667,13,32,45,23,4,4,9,23,121,-15
2022-11-14,MIA,83,38,0.4578313253012048,33,15,0.45454545454545453,25,22,0.88,17,25,42,23,6,4,14,10,113,PHX,99,48,0.48484848484848486,36,14,0.3888888888888889,4,2,0.5,20,25,45,22,9,4,11,22,112,1
2022-11-14,HOU,86,39,0.45348837209302323,30,9,0.3,31,19,0.6129032258064516,10,30,40,20,11,3,14,22,106,LAC,81,41,0.5061728395061729,38,14,0.3684210526315789,33,26,0.7878787878787878,9,35,44,25,6,4,16,23,122,-16
2022-11-14,GSW,88,47,0.5340909090909091,45,23,0.5111111111111111,16,15,0.9375,5,35,40,35,9,3,12,17,132,SAS,100,36,0.36,40,10,0.25,19,13,0.6842105263157895,22,31,53,18,6,6,18,17,95,37
2022-11-14,DET,77,35,0.45454545454545453,31,10,0.3225806451612903,43,31,0.7209302325581395,11,28,39,23,8,2,19,23,111,TOR,82,40,0.4878048780487805,27,8,0.2962962962962963,28,27,0.9642857142857143,12,30,42,27,7,8,17,27,115,-4
2022-11-14,BOS,96,46,0.4791666666666667,37,10,0.2702702702702703,29,24,0.8275862068965517,10,36,46,25,15,7,14,20,126,OKC,98,47,0.47959183673469385,30,11,0.36666666666666664,21,17,0.8095238095238095,10,41,51,21,4,6,19,21,122,4
2022-11-13,WAS,86,36,0.4186046511627907,40,19,0.475,21,11,0.5238095238095238,9,38,47,26,9,6,15,15,102,MEM,96,38,0.3958333333333333,28,9,0.32142857142857145,10,7,0.7,14,37,51,21,7,6,16,24,92,10
2022-11-13,SAC,91,47,0.5164835164835165,37,16,0.43243243243243246,19,12,0.631578947368421,9,36,45,31,8,2,15,17,122,GSW,90,42,0.4666666666666667,47,16,0.3404255319148936,16,15,0.9375,8,35,43,27,5,5,18,20,115,7
2022-11-13,PHI,83,40,0.4819277108433735,23,4,0.17391304347826086,26,21,0.8076923076923077,8,31,39,21,12,14,12,19,105,UTA,94,37,0.39361702127659576,37,11,0.2972972972972973,23,13,0.5652173913043478,18,32,50,23,3,4,17,17,98,7
2022-11-13,NYK,97,48,0.4948453608247423,31,10,0.3225806451612903,33,29,0.8787878787878788,13,22,35,25,13,2,13,18,135,OKC,88,55,0.625,31,17,0.5483870967741935,20,18,0.9,4,34,38,31,9,5,19,27,145,-10
2022-11-13,LAL,91,44,0.4835164835164835,27,11,0.4074074074074074,20,17,0.85,12,33,45,25,3,2,9,22,116,BKN,80,36,0.45,27,7,0.25925925925925924,31,24,0.7741935483870968,8,33,41,22,5,5,12,17,103,13
2022-11-13,CLE,89,40,0.449438202247191,34,17,0.5,39,27,0.6923076923076923,16,24,40,22,6,1,10,22,124,MIN,82,46,0.5609756097560976,24,12,0.5,34,25,0.7352941176470589,11,36,47,30,5,4,13,30,129,-5
2022-11-13,CHI,81,40,0.49382716049382713,22,6,0.2727272727272727,21,17,0.8095238095238095,8,28,36,24,9,4,18,19,103,DEN,80,48,0.6,27,13,0.48148148148148145,21,17,0.8095238095238095,5,31,36,33,11,3,16,17,126,-23
2022-11-12,WAS,88,44,0.5,36,16,0.4444444444444444,20,17,0.85,6,40,46,27,6,8,9,14,121,UTA,94,44,0.46808510638297873,40,14,0.35,11,10,0.9090909090909091,7,35,42,33,4,3,12,17,112,9
2022-11-12,PHI,80,44,0.55,24,8,0.3333333333333333,31,25,0.8064516129032258,2,29,31,24,10,5,12,26,121,ATL,89,40,0.449438202247191,24,6,0.25,27,23,0.8518518518518519,12,31,43,20,4,2,18,19,109,12
2022-11-12,NOP,86,42,0.4883720930232558,29,8,0.27586206896551724,31,27,0.8709677419354839,12,24,36,28,13,1,12,23,119,HOU,79,40,0.5063291139240507,36,12,0.3333333333333333,18,14,0.7777777777777778,10,33,43,24,7,4,26,23,106,13
2022-11-12,MIA,93,49,0.5268817204301075,41,16,0.3902439024390244,21,18,0.8571428571428571,9,37,46,32,7,5,12,19,132,CHA,90,46,0.5111111111111111,31,9,0.2903225806451613,16,14,0.875,4,33,37,25,4,3,12,21,115,17
2022-11-12,LAC,85,34,0.4,31,11,0.3548387096774194,20,16,0.8,10,36,46,22,4,6,16,17,95,BKN,83,40,0.4819277108433735,35,16,0.45714285714285713,21,14,0.6666666666666666,6,35,41,27,9,6,12,18,110,-15
2022-11-12,IND,82,41,0.5,43,19,0.4418604651162791,23,17,0.7391304347826086,11,40,51,33,4,6,21,23,118,TOR,94,37,0.39361702127659576,35,7,0.2,29,23,0.7931034482758621,16,27,43,14,12,8,12,18,104,14
